sessionId,startTs,endTs,durationMs,toolCounts,editAttempts,editFirstTryFailures,editFirstTryFailureRate,maxGrepLoopDepth,intentBucket,intentConfidence,userPromptCount,filesTouched,inputTokens,outputTokens,cacheCreationTokens,cacheReadTokens
15d42816-20a1-4833-8efc-bad0933c4842,2026-03-31T05:38:00.707Z,2026-04-02T04:02:37.194Z,167076487,"{""Agent"":20,""Bash"":104,""Write"":28,""ToolSearch"":5,""TaskCreate"":22,""TaskUpdate"":40,""Read"":42,""Edit"":39,""Grep"":17}",39,0,0.0000,3,bug-fix,0.2500,25,C:\Web App\Agent IDE\tmp_recon_history.js|C:\Web App\Agent IDE\tmp_recon_structure.js|C:\Web App\Agent IDE\tmp_recon_stats.js|C:\Web App\Agent IDE\tmp_recon_models.js|C:\Web App\Agent IDE\tmp_extract.js|C:\Web App\Agent IDE\router-sample-extracted.jsonl|C:\Web App\Agent IDE\router-sample-judged.jsonl|C:\Web App\Agent IDE\tmp_stats.js|C:\Web App\Agent IDE\tmp_extract_v2.js|C:\Web App\Agent IDE\tmp_stats_v2.js|C:\Web App\Agent IDE\router-judge-rubric.md|C:\Web App\Agent IDE\router-sonnet-judged.jsonl|C:\Web App\Agent IDE\tmp_agreement.js|C:\Web App\Agent IDE\tmp_extract_r2.js|C:\Web App\Agent IDE\router-sample-r2-extracted.jsonl|C:\Web App\Agent IDE\router-sample-r2-judged.jsonl|C:\Web App\Agent IDE\tmp_agreement_r2.js|C:\Web App\Agent IDE\tmp_extract_full.js|C:\Web App\Agent IDE\tmp_final_stats.js|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeTypes.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupportHelpers.ts|C:\Web App\Agent IDE\src\main\configSchemaTail.ts|C:\Web App\Agent IDE\src\main\config.ts|C:\Web App\Agent IDE\src\main\router\routerTypes.ts|C:\Web App\Agent IDE\assets\hooks\post_write_test_required.ps1|C:\Web App\Agent IDE\src\main\router\routerTypes.test.ts|C:\Web App\Agent IDE\src\main\router\ruleEngine.ts|C:\Web App\Agent IDE\src\main\router\ruleEngine.test.ts|C:\Web App\Agent IDE\src\main\router\orchestrator.ts|C:\Web App\Agent IDE\src\main\router\orchestrator.test.ts|C:\Web App\Agent IDE\src\main\router\index.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupport.ts|C:\Web App\Agent IDE\src\main\router\model\router-weights.json|C:\Web App\Agent IDE\src\main\router\classifier.ts|C:\Web App\Agent IDE\src\main\router\classifier.test.ts|C:\Web App\Agent IDE\tools\train-router.py|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridge.ts|C:\Web App\Agent IDE\deferredrouter.md|C:\Web App\Agent IDE\src\main\orchestration\providers\claudeStreamJsonRunner.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.ts,35437,158369,4599764,103199238
16d79fea-4b8d-46de-8e9f-35ebc9aefdec,2026-04-06T03:25:16.475Z,2026-04-06T03:26:18.391Z,61916,"{""Read"":5,""Grep"":1,""Write"":1}",0,0,0.0000,1,refactor,0.1000,1,C:\Web App\Agent IDE\src\main\symbolExtractor\symbolExtractorTypes.ts|C:\Web App\Agent IDE\src\main\symbolExtractor\symbolIndex.ts|C:\Web App\Agent IDE\src\main\symbolExtractor\index.ts|C:\Web App\Agent IDE\src\main\symbolExtractor\symbolExtractor.ts|C:\Web App\Agent IDE\src\main\symbolExtractor\symbolExtractorHelpers.ts|C:\Web App\Agent IDE\src\main\symbolExtractor\CLAUDE.md,20,2466,96019,363190
1876b375-af1d-4c21-993e-1f043275e67b,2026-04-14T02:35:22.140Z,2026-04-14T02:35:43.753Z,21613,"{""Bash"":1,""Read"":1,""Edit"":1}",1,0,0.0000,0,bug-fix,0.0833,1,C:\Users\coles\.claude\settings.json,16,990,51253,198991
194e6b6e-13cf-40fb-8a1b-d4f9b89a365c,2026-04-21T02:12:32.692Z,2026-04-21T02:12:33.434Z,742,{},0,0,0.0000,0,refactor,0.3000,1,,0,0,0,0
197e2af4-16df-422b-b54e-364726177e1c,2026-03-29T23:50:06.928Z,2026-03-29T23:50:29.877Z,22949,{},0,0,0.0000,0,bug-fix,0.1667,1,,18,2444,29568,111868
1a59b372-123a-402e-a9fc-ce6f1bcf38cb,2026-04-26T22:27:22.154Z,2026-04-27T05:42:50.809Z,26128655,"{""Bash"":136,""Read"":36,""Agent"":23,""Edit"":30,""Grep"":2,""Write"":5,""Skill"":1,""PowerShell"":16}",30,0,0.0000,1,review,0.1000,89,C:\Web App\Agent IDE\roadmap\wave-57-plan.md|C:\Web App\Agent IDE\roadmap\wave-47-reconciliation.md|C:\Web App\Agent IDE\package.json|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\useChatWorkbenchFlag.ts|C:\Users\coles\AppData\Roaming\ouroboros\config.json|C:\Web App\Agent IDE\roadmap\wave-47-audit.md|C:\Web App\Agent IDE\roadmap\wave-58-plan.md|C:\Users\coles\.claude\rules\manual-smoke-gate.md|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\1a59b372-123a-402e-a9fc-ce6f1bcf38cb\tasks\bljk94icz.output|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchShell.integration.test.tsx|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-26 225138.png|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-26 224927.png|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-26 225131.png|C:\Web App\Agent IDE\src\renderer\styles\globals.css|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchShell.tsx|C:\Web App\Agent IDE\src\renderer\components\FileTree\ContextMenu.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyTitleBar.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchUtilityDrawer.tsx|C:\Web App\Agent IDE\roadmap\wave-47-plan.md|C:\Web App\Agent IDE\roadmap\wave-48-plan.md|C:\Web App\Agent IDE\roadmap\wave-53-plan.md|C:\Web App\Agent IDE\roadmap\wave-59-plan.md|C:\Users\coles\.claude\agents\sonnet-implementer.md|C:\Users\coles\.claude\settings.json|C:\Users\coles\.claude\hooks\log_usage.mjs|C:\Users\coles\.claude\CLAUDE.md,1541,661341,2459063,161682721
1aac5342-2fe5-473b-88d7-d59516506017,2026-04-21T02:16:47.727Z,2026-04-21T02:16:48.577Z,850,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
1b5bafd7-01df-40a7-97e1-1d35d23d7eb9,2026-04-21T05:36:52.815Z,2026-04-21T05:37:00.091Z,7276,{},0,0,0.0000,0,bug-fix,0.1667,1,,20,1240,109836,0
1c36257f-1de0-4f6a-b40e-9c20fd2880e8,2026-04-02T03:54:40.546Z,2026-04-03T04:10:32.656Z,87352110,"{""Glob"":2,""Read"":37,""Agent"":3,""Grep"":16,""Edit"":33,""Bash"":35,""ToolSearch"":2,""WebSearch"":1,""WebFetch"":3}",33,0,0.0000,6,feature,0.1111,7,C:\Web App\Agent IDE\deferredprocess.md|C:\Web App\Agent IDE\deferredrouter.md|C:\Web App\Agent IDE\plan\deferred.md|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupport.ts|C:\Web App\Agent IDE\src\main\router\routerLogger.ts|C:\Web App\Agent IDE\src\main\router\orchestrator.ts|C:\Web App\Agent IDE\src\main\router\routerTypes.ts|C:\Web App\Agent IDE\src\main\router\index.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\ChatControlsBar.tsx|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeSend.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeTypes.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridge.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\agentChat.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupportHelpers.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposer.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatConversation.tsx|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupport.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerSection.tsx|C:\Web App\Agent IDE\src\shared\types\agentChat.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\ChatControlsBarSupport.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\1c36257f-1de0-4f6a-b40e-9c20fd2880e8\tasks\b0z30xynw.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\1c36257f-1de0-4f6a-b40e-9c20fd2880e8\tasks\bq563ytvc.output,610,57988,1061732,26270049
1d38cdd9-9116-4681-b179-e71dd7a8f524,2026-04-21T02:14:34.374Z,2026-04-21T02:14:34.988Z,614,{},0,0,0.0000,0,feature,0.2222,1,,0,0,0,0
1ddc1c04-c117-4f90-9db5-c129a0b1feff,2026-04-24T04:38:42.772Z,2026-04-24T04:38:45.154Z,2382,{},0,0,0.0000,0,bug-fix,0.3333,1,,0,0,0,0
1e002c3d-5e48-4cc3-9da5-0247f5493513,2026-04-03T04:14:51.359Z,2026-04-03T04:14:58.163Z,6804,{},0,0,0.0000,0,meta-ux,0.5556,1,,6,206,47474,28242
1e280475-c071-4245-9451-f163a5b27fb2,2026-04-21T02:13:50.351Z,2026-04-21T02:13:50.923Z,572,{},0,0,0.0000,0,meta-ux,0.4444,1,,0,0,0,0
1ea5bdfd-7fa9-4afa-a5eb-a2e8a003fcd2,2026-03-30T03:18:47.621Z,2026-03-30T03:18:54.360Z,6739,{},0,0,0.0000,0,other,0.0000,1,,20,468,137058,0
1f575030-d4a0-44c4-afa3-352ca83b85de,2026-04-06T06:13:56.878Z,2026-04-06T22:20:24.497Z,57987619,"{""Agent"":30,""ToolSearch"":2,""TaskCreate"":2,""TaskUpdate"":3,""Read"":23,""Bash"":104,""Edit"":18,""Grep"":8,""Glob"":1}",18,0,0.0000,2,bug-fix,0.1667,34,C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\1f575030-d4a0-44c4-afa3-352ca83b85de\tasks\a533d924fe93fde91.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\1f575030-d4a0-44c4-afa3-352ca83b85de\tasks\a14004e0c283932eb.output|C:/Web App/Agent IDE/src/main/ptyElectronBatcher.ts|C:/Web App/Agent IDE/src/renderer/components/AgentMonitor/AgentCardControls.tsx|C:/Web App/Agent IDE/src/renderer/components/AgentChat/AgentChatMessageComponents.tsx|C:/Web App/Agent IDE/src/main/router/retrainTrigger.ts|C:/Web App/Agent IDE/src/main/router/retrainTrigger.test.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\1f575030-d4a0-44c4-afa3-352ca83b85de\tasks\b0tt10yz1.output|C:/Web App/Agent IDE/package.json|C:/Web App/Agent IDE/assets/hooks/pre_commit_lint.ps1|C:/Web App/Agent IDE/src/renderer/hooks/useAgentEvents.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/graphDatabaseTypes.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/passes/gitCoChangePass.test.ts|C:/Web App/Agent IDE/src/main/codebaseGraph/mcpToolHandlerHelpers.ts|C:/Web App/Agent IDE/src/main/approvalManager.ts|C:/Web App/Agent IDE/src/renderer/components/AgentChat/AgentChatMessageComponents.queue.tsx,412,81591,922893,50560200
1fd0ee16-eefe-40d5-8b7d-c74c8263bd85,2026-04-21T02:12:40.531Z,2026-04-21T02:12:41.143Z,612,{},0,0,0.0000,0,feature,0.3333,1,,0,0,0,0
1fe4c424-200b-4eb9-a7aa-48026e16a6aa,2026-04-21T02:17:02.656Z,2026-04-21T02:17:03.552Z,896,{},0,0,0.0000,0,bug-fix,0.0833,1,,0,0,0,0
203d073e-064b-4442-ba7b-10dd381a3cd2,2026-04-21T04:44:00.291Z,2026-04-21T05:28:24.549Z,2664258,"{""Bash"":13,""Glob"":1,""Read"":25,""Agent"":1,""Write"":17,""Edit"":1,""PowerShell"":1}",1,0,0.0000,1,feature,0.4444,5,C:\Users\coles\.claude\notes\wave-process.md|C:\Users\coles\.claude\settings.json|C:\Web App\Contractor App\CLAUDE.md|C:\Users\coles\.claude\commands\specplan.md|C:\Users\coles\.claude\commands\specplan-draft.md|C:\Users\coles\.claude\commands\specplan-review.md|C:\Users\coles\.claude\commands\analyze.md|C:\Users\coles\.claude\commands\analyze-map.md|C:\Users\coles\.claude\commands\analyze-assess.md|C:\Users\coles\.claude\commands\review.md|C:\Users\coles\.claude\commands\reviewbug.md|C:\Users\coles\.claude\commands\reviewphase.md|C:\Users\coles\.claude\commands\reviewimpl.txt|C:\Web App\Contractor App\package.json|C:\Users\coles\.claude\commands\audit.md|C:\Users\coles\.claude\commands\build.md|C:\Users\coles\.claude\commands\define.md|C:\Users\coles\.claude\commands\executephase.md|C:\Users\coles\.claude\commands\explain.md|C:\Users\coles\.claude\commands\migrate.md|C:\Users\coles\.claude\commands\research.md|C:\Users\coles\.claude\commands\scopesplit.md|C:\Users\coles\.claude\commands\tdd.md|C:\Users\coles\.claude\hooks\session_start.ps1|C:\Users\coles\.claude\hooks\_rotate_logs.ps1|C:\Users\coles\.claude\rules\project-claude-md-template.md|C:\Users\coles\.claude\rules\init-safety.md|C:\Users\coles\.claude\rules\graph-tool-routing.md,269,668823,2323846,7457470
208c1435-aa58-4d33-b667-d0cac68966b5,2026-04-06T03:55:39.301Z,2026-04-06T03:56:08.068Z,28767,"{""Read"":3}",0,0,0.0000,0,bug-fix,0.0833,1,C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.ts|C:\Web App\Agent IDE\src\renderer\hooks\useSessionManager.ts|C:\Web App\Agent IDE\src\renderer\hooks\useTerminalSessions.ts,14,2557,103134,128158
20d8d509-bafb-4317-8b0d-c9f6bff1513a,2026-04-21T02:13:11.921Z,2026-04-21T02:13:12.913Z,992,{},0,0,0.0000,0,bug-fix,0.0833,1,,0,0,0,0
21bc538a-0cce-4c42-99c9-6a1a47e5fd58,2026-04-22T19:50:28.725Z,2026-04-22T19:50:35.595Z,6870,{},0,0,0.0000,0,meta-ux,0.2222,1,,20,1020,45172,64550
237c6833-7d45-411d-a574-b63ff3df8bfe,2026-04-06T03:45:47.209Z,2026-04-06T03:46:31.743Z,44534,"{""Read"":5}",0,0,0.0000,0,feature,0.2222,1,C:\Web App\Agent IDE\src\renderer\components\McpStore\mcpSectionModel.ts|C:\Web App\Agent IDE\src\renderer\components\McpStore\mcpHelpers.ts|C:\Web App\Agent IDE\src\renderer\components\McpStore\McpStorePage.tsx|C:\Web App\Agent IDE\src\renderer\components\McpStore\mcpStoreModel.ts|C:\Web App\Agent IDE\src\renderer\components\McpStore\McpStoreSection.tsx,15,2129,97445,165305
2386db4b-a86d-4da6-97db-c5c8b436ac0e,2026-04-03T06:04:57.714Z,2026-04-03T06:13:10.738Z,493024,"{""Grep"":3,""Read"":3,""Edit"":1,""Bash"":2}",1,0,0.0000,2,bug-fix,0.0833,2,C:\Web App\Agent IDE\src\main\approvalManager.ts|C:\Web App\Agent IDE\src\main\hooks.ts,33,3410,282674,570760
23d3447b-95dc-4cb2-ae30-0782d3d8051d,2026-04-06T03:38:25.714Z,2026-04-06T03:40:14.588Z,108874,"{""Read"":7,""Write"":1}",0,0,0.0000,0,feature,0.1111,1,C:\Web App\Agent IDE\src\renderer\components\FileTree\fileTreeStore.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\FileTreeItem.tsx|C:\Web App\Agent IDE\src\renderer\components\FileTree\VirtualTreeList.tsx|C:\Web App\Agent IDE\src\renderer\components\FileTree\fileTreeStoreActionsImpl.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\fileIconThemeResolver.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\ProjectPicker.tsx|C:\Web App\Agent IDE\src\renderer\components\FileTree\useRootSectionModel.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\CLAUDE.md,20,5283,170757,375237
23d3a204-b38e-4683-8328-f116ab40048a,2026-04-21T02:17:10.558Z,2026-04-21T02:17:11.229Z,671,{},0,0,0.0000,0,bug-fix,0.0833,1,,0,0,0,0
2404487b-01af-4476-8b3f-eea2f60bd012,2026-04-21T02:15:11.394Z,2026-04-21T02:15:12.979Z,1585,{},0,0,0.0000,0,meta-ux,0.2222,1,,0,0,0,0
2606e3c8-db4a-4bfc-a49a-f3744e0689ff,2026-04-06T03:54:30.178Z,2026-04-06T03:55:04.461Z,34283,"{""Read"":4}",0,0,0.0000,0,bug-fix,0.1667,1,C:\Web App\Agent IDE\src\renderer\components\UsageModal\UsageModal.tsx|C:\Web App\Agent IDE\src\renderer\components\UsageModal\UsagePanel.tsx|C:\Web App\Agent IDE\src\renderer\components\UsageModal\UsagePanelShared.tsx|C:\Web App\Agent IDE\src\renderer\components\UsageModal\usageModalUtils.ts,17,2089,118946,139344
265eb695-d078-4aa6-93c6-446c75066711,2026-03-30T02:11:36.992Z,2026-03-30T02:11:37.238Z,246,{},0,0,0.0000,0,feature,0.3333,1,,0,0,0,0
2673c9ed-b31d-4bf0-a376-6afb733f1f3b,2026-04-06T14:30:58.105Z,2026-04-06T14:57:15.220Z,1577115,"{""Agent"":1,""ToolSearch"":1,""Read"":24,""TaskCreate"":6,""Glob"":4,""TaskUpdate"":12,""Grep"":3,""Edit"":16,""Bash"":9}",16,0,0.0000,2,other,0.0000,3,C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\renderer\hooks\useCompletionNotifications.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.ts|C:\Web App\Agent IDE\src\main\pty.ts|C:\Web App\Agent IDE\src\main\router\routerShadow.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\types.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\useCompletionNotifications.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\notificationBuilder.ts|C:\Web App\Agent IDE\src\main\ptyAgent.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.helpers.ts|C:\Web App\Agent IDE\src\main\hookInstaller.ts|C:\Web App\Agent IDE\src\main\hookInstallerCommands.ts|C:\Web App\Agent IDE\assets\hooks\agent_start.ps1|C:\Web App\Agent IDE\assets\hooks\session_start.ps1|C:\Web App\Agent IDE\assets\hooks\agent_end.ps1|C:\Web App\Agent IDE\src\main\ptyEnv.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.payload.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.session-utils.ts|C:\Web App\Agent IDE\src\renderer\types\electron-foundation.d.ts|C:\Web App\Agent IDE\assets\hooks\agent_start.sh|C:\Web App\Agent IDE\assets\hooks\session_start.sh|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\2673c9ed-b31d-4bf0-a376-6afb733f1f3b\tasks\bqnqffpws.output,3964,23565,398635,11062671
270952b3-e728-4131-b558-c747bb8d7b6b,2026-03-29T23:48:11.481Z,2026-03-29T23:48:30.258Z,18777,{},0,0,0.0000,0,feature,0.1111,1,,18,1853,30642,111868
2775a60d-c5ef-4d80-809c-dd28b9a9e5f7,2026-03-30T02:10:13.601Z,2026-03-30T02:10:13.949Z,348,{},0,0,0.0000,0,other,0.0000,1,,0,0,0,0
278af56a-a7d9-4e77-a83d-7c726582cb54,2026-03-29T22:15:48.199Z,2026-03-29T22:28:07.595Z,739396,"{""Grep"":8,""Read"":13,""Edit"":4,""Bash"":3}",4,0,0.0000,3,bug-fix,0.1667,8,C:\Web App\Agent IDE\src\main\ipc-handlers\miscRegistrars.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\index.ts|C:\Web App\Agent IDE\src\main\ipc.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\app.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\misc.ts|C:\Web App\Agent IDE\src\renderer\hooks\useErrorCapture.ts|C:\Web App\Agent IDE\src\main\codexRateLimits.ts|C:\Web App\Agent IDE\src\main\windowManager.ts|C:\Web App\Agent IDE\src\preload\preloadSupplementalApis.ts,89,13128,250345,5257869
286639a9-2ddf-41d3-bbac-cefec7268f8e,2026-04-21T02:15:49.285Z,2026-04-21T02:15:49.923Z,638,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
28ce7f16-3c70-4ee9-8702-4e0e8e8efde6,2026-04-20T15:19:55.147Z,2026-04-20T19:57:18.407Z,16643260,"{""ToolSearch"":2,""TaskCreate"":21,""Agent"":14,""Bash"":104,""Read"":54,""Grep"":10,""TaskUpdate"":37,""Write"":4,""ScheduleWakeup"":1,""Edit"":43}",43,0,0.0000,2,bug-fix,0.0833,10,C:\Web App\Agent IDE\roadmap\wave-42-plan.md|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatStreaming.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatStreamingReducers.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatStreaming.test.ts|C:\Web App\Agent IDE\roadmap\roadmap.md|C:\Web App\Agent IDE\roadmap\wave-43-plan.md|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyHeaderControls.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShell.tsx|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-20 140619.png|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-20 140625.png|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyTitleBar.tsx|C:\Web App\Agent IDE\src\renderer\components\SessionSidebar\SessionSidebar.tsx|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-20 141306.png|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-20 141321.png|C:\Users\coles\Pictures\Screenshots\Screenshot 2026-04-20 141338.png|C:\Web App\Agent IDE\roadmap\wave-44-plan.md|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShellWrapper.tsx|C:\Web App\Agent IDE\src\renderer\App.tsx|C:\Web App\Agent IDE\src\renderer\index.tsx|C:\Web App\Agent IDE\src\renderer\styles\globals.css|C:\Web App\Agent IDE\src\renderer\index.html|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlySettingsOverlay.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlySettingsOverlay.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyUserMenu.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\KeyboardShortcutCheatSheet.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatHistorySidebar.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyUserMenu.tsx|C:\Web App\Agent IDE\src\renderer\hooks\useTheme.tokens.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatHistorySidebar.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspaceHooks.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatWorkspaceSupport.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.types.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposer.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatStatusChipRow.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatStatusChipRow.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyTitleBar.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShell.polish.integration.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\CLAUDE.md|C:\Web App\Agent IDE\src\renderer\components\Layout\CLAUDE.md|C:\Web App\Agent IDE\CLAUDE.md|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\KeyboardShortcutCheatSheet.tsx|C:\Web App\Agent IDE\src\renderer\styles\mobile-touch-targets.test.ts,22010,403653,1046730,91390341
29974849-a5e1-4b77-ad27-c4d0dac6f47a,2026-04-06T03:33:40.239Z,2026-04-06T03:34:33.427Z,53188,"{""Read"":4}",0,0,0.0000,0,feature,0.1111,1,C:\Web App\Agent IDE\src\renderer\components\Analytics\AnalyticsDashboard.tsx|C:\Web App\Agent IDE\src\renderer\components\Analytics\analyticsDashboardFormatting.ts|C:\Web App\Agent IDE\src\renderer\components\Analytics\index.ts|C:\Web App\Agent IDE\src\renderer\components\Analytics\RouterAnalyticsPanel.tsx,17,2166,99994,235766
29b99c29-b8c8-44d9-a7e9-cccc565b91ab,2026-04-12T05:51:06.238Z,2026-04-13T00:06:48.943Z,65742705,"{""Read"":20,""Edit"":10,""Grep"":7,""Bash"":18,""ScheduleWakeup"":1,""ToolSearch"":3,""TaskOutput"":2,""TaskStop"":1,""Agent"":3,""TaskCreate"":6,""TaskUpdate"":3}",10,1,0.1000,2,bug-fix,0.3333,11,C:\Web App\Agent IDE\src\renderer\components\FileViewer\FileViewer.tsx|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\29b99c29-b8c8-44d9-a7e9-cccc565b91ab\tasks\bjmc1z5iz.output|C:\Web App\Agent IDE\src\renderer\components\FileViewer\useFileViewerState.ts|C:\Web App\Agent IDE\src\renderer\hooks\useTheme.ts|C:\Web App\Agent IDE\src\renderer\components\FileViewer\usePersistedToggle.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\EditorContent.tsx|C:\Web App\Agent IDE\electron.vite.config.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatSelectors.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.ts,288,92410,3521228,25934036
29e7aac4-2e74-4b61-ac55-c96ac9ceeadb,2026-04-10T05:59:09.809Z,2026-04-10T06:21:36.115Z,1346306,"{""ToolSearch"":1,""WebFetch"":9,""WebSearch"":3,""Agent"":1,""Write"":1}",0,0,0.0000,0,feature,0.2222,3,C:/Web App/Agent IDE/piebald-analysis.md,80,19006,159098,813023
29fb36a8-aefd-4461-9d72-dea2d13c62b0,2026-04-21T17:11:46.140Z,2026-04-21T17:11:50.487Z,4347,{},0,0,0.0000,0,bug-fix,0.0833,1,,20,616,43622,66698
